name,brand,street,zip,city,country,latitude,longitude,phone,email,website
Auto König GmbH & Co. KG,SEAT,Heidenheimer Str. 11,89312,Günzburg,DE,48.47013,10.277,08221-9000-0,info@autokoenig.de,
Autohaus Saur GmbH & Co. KG,SEAT,Blaubeurer Str. 45,89077,Ulm,DE,48.40195,9.97674,0731-935540,INFO@AUTOHAUS-SAUR.DE,https://saur.seat.de
"Autohaus Nachtweide,  Inh. Autohaus Fischer GmbH",SEAT,Nachtweide 24,67433,Neustadt/Weinstraße ,DE,49.34698,8.17556,06321-188756,autohaus-nachtweide@gmx.de,https://nachtweide.seat.de
Autohaus Schmidt GmbH,SEAT,An der Ritzer Brücke 5,29410,Salzwedel,DE,52.85212,11.18296,03901 83330,autohaus-salzwedel@belling-schmidt.de,
Autohaus Habinghorst GmbH & Co. KG ,SEAT,Rheinstraße 3,44579,Castrop-Rauxel,DE,51.58843,7.30052,02305-973460,Seat@autohaus-habinghorst.de,https://habinghorst.seat.de
Service-Auto-Garage Hein & Montnacher GmbH  Rehlingen,SEAT,Zur Schleuse 6,66780,Rehlingen,DE,49.3692,6.69407,06835-67750,seat@service-auto-garage.de,https://service-auto-garage.seat.de
Autohaus Jacob Fleischhauer GmbH & Co. KG,SEAT,Clevischer Ring 45,51063,Köln,DE,50.9646,7.0057,0221-67040,verkauf-muelheim@fleischhauer.com,https://fleischhauer-muelheim.seat.de
F.A.M. Autohaus Kiener GmbH & Co. KG,SEAT,Boveristraße 36,68526,Ladenburg,DE,49.47846,8.59575,06203-3286,info@ahkiener.de,https://kiener.seat.de
Autohaus am Limes Golderer GmbH & Co.KG,SEAT,Daimlerstraße 3,74731,Walldürn,DE,49.58989,9.38025,06282-92440,info@golderer.de,https://golderer.seat.de
Tepass Gevelsberg GmbH + Co. KG,SEAT,Hagener Straße 113,58285,Gevelsberg,DE,51.3254,7.35311,02332-969600,seat@ah-roettger.de,https://tepassgevelsberg.seat.de
Autopark Wilhelm Köster e.K.,SEAT,Gabelstraße 55,46147,Oberhausen,DE,51.54942,6.82005,0208-8848480,info@autopark-koester.de,https://koester.seat.de
Wegst GmbH ,SEAT,Leibnizstr. 2,70806,Kornwestheim ,DE,48.86782,9.19961,07154-801120,info@wegst-automobile.de,https://wegst.seat.de
Gottfried Schultz Automobilhandels SE ,SEAT,Prof.-Oehler-Straße 13,40589,Düsseldorf,DE,51.16868,6.84618,0211-98980,seat-nordrhein@gottfried-schultz.de,https://duesseldorf.seat.de
Autohaus Wilhelm Nielsen GmbH & Co. KG,SEAT,Bischheimer Str. 11,67292,Kirchheimbolanden,DE,49.66939,8.01992,06352-4001-0,seat@autohaus-nielsen.de,
Autohaus Wildi oHG,SEAT,Planckstr. 1,88677,Markdorf,DE,47.71558,9.40081,07544-95150,seat@auto-wildi.de,https://wildi.seat.de
Autohaus Jacob Fleischhauer GmbH & Co. KG,SEAT,Bornheimer Straße 206-220,53119,Bonn,DE,50.74,7.07639,0228-7264-0,service-bonn@fleischhauer.com,https://fleischhauer-bonn.seat.de
Steinböhmer GmbH & Co. KG,SEAT,Jöllenbecker Str. 325,33613,Bielefeld,DE,52.0567,8.51784,0521-9865432,infoseat@steinboehmer.de,
Auto & Service PIA GmbH,SEAT,Lechwiesenstraße 54,86899,Landsberg,DE,48.06933,10.85984,08191-91780,info.landsberg@autoundservice.de,https://autoservice-weilheim.seat.de
Auto & Service PIA GmbH,SEAT,Olympiastraße 4-8,82362,Weilheim,DE,47.84551,11.14894,0881-604-0,info.weilheim@autoundservice.de,https://weilheim.seat.de
Autohaus Konrad GmbH & Co. KG,SEAT,Sinziger Str. 13-15,53424,Remagen,DE,50.57288,7.23507,02642 90635-0,info@ah-konrad.de,https://ah-konrad.seat.de
Ehrhardt AG Niederlassung Ilmenau,SEAT,Bücheloher Straße 15 - 17,98693,Ilmenau,DE,50.69111,10.94156,03677-4680-1351,seat.ilmenau@ah-ehrhardt.com,https://ilmenau.seat.de
Autohaus Franz Harich GmbH & Co. KG,SEAT,Neue Balinger Straße 19,72336,Balingen,DE,48.29909,8.84522,07433-18610,frank.harich@autohaus-harich.de,
Die Schneider Gruppe GmbH,SEAT,An der Feuerwache 1-3,09669,Frankenberg,DE,50.90369,13.02999,037206-8590,seat.frankenberg@dieschneidergruppe.de,https://schneidergruppefrankenberg.seat.de
Autohaus Mohme & Piepho KG,SEAT,Kreuzbreite 3,31675,Bückeburg,DE,52.26479,9.06536,05722-89200,info@mohme-piepho.de,https://mopi.seat.de
Autohaus Ostermaier GmbH,SEAT,Landshuter Straße 160,84307,Eggenfelden,DE,48.39906,12.7234,08721-50602-0,eggenfelden@ostermaier.de,
Autohaus Südring GmbH,SEAT,Südring 2,31582,Nienburg,DE,52.62013,9.2012,05021-97620,seat@autohaus-suedring.de,https://suedring.seat.de
MGS Motor Gruppe Sticht GmbH & Co. KG ,SEAT,Bismarckstraße 73-75,95444,Bayreuth,DE,49.93949,11.55858,0921-507205-0,seat@mgs-autozentrum.de,https://mgs.seat.de
Fischer Automobile GmbH & Co. KG,SEAT,Juraallee 1 - 3,92289,Ursensollen,DE,49.4056,11.76478,09628-923760,seat.ursensollen@fischer-automobile.de,https://fischer.seat.de
Autohaus Berglar GmbH,SEAT,Am Mondschein 31,59557,Lippstadt,DE,51.67224,8.37346,02941-5086,verwaltung_seat@berglar.com,https://berglar.seat.de
Fischer Automobile GmbH,SEAT,Nürnberger Straße 45-47,92318,Neumarkt,DE,49.28941,11.43904,09181-4755-0,seat.fischer@fischer-automobile.de,https://fischer-automobile.seat.de
AutoCenter Benz GmbH,SEAT,Biberacher Straße 64,88471,Laupheim,DE,48.22115,9.87827,07392-9723-0,mail@autocenter-benz.de,https://autocenter-benz.seat.de
ATB Dieter Braun,SEAT,Harry-à-Wengen-Str. 1,75387,Neubulach,DE,48.65105,8.67487,07053-39294,info@autoteilebraun.de,https://braun.seat.de
Auto-Häuser GmbH & Co. KG,SEAT,Gießener Straße 124,35415,Pohlheim,DE,50.54195,8.70623,06403-97979-0,info@autohaeuser-pohlheim.de,https://haeuser.seat.de
Autohaus Vetter GmbH & Co KG,SEAT,Kronacher Straße 22,96332,Pressig,DE,50.34285,11.30504,09265-9950,vetter.pressig@autohaus-vetter.com,https://vetter.seat.de
Autohaus Jacob Fleischhauer GmbH & Co. KG,SEAT,Europaplatz,52068,Aachen,DE,50.77973,6.10982,0241-51803-0,service-aachen@fleischhauer.com,https://aachen.seat.de
Autohaus Jakob + Morweiser GmbH,SEAT,Forsthausstraße 18,68642,Bürstadt,DE,49.64802,8.46992,06206-98760,autohaus@morweiser.de,https://morweiser.seat.de
Auto-Ringler-Service GmbH,SEAT,Bahnhofstraße 24,94081,Fürstenzell,DE,48.51914,13.31932,08502-91220,seat.fuerstenzell@auto-ringler.de,https://auto-ringler.seat.de
Ehrhardt AG Niederlassung Eisfeld,SEAT,Hildburghäuser Straße 82,98673,Eisfeld,DE,50.41948,10.89279,03686-390616,seat.eisfeld@ah-ehrhardt.com,https://eisfeld.seat.de
Auto Zolleis Inh. Helmut Zolleis,SEAT,Daimlerstraße 4A,91301,Forchheim,DE,49.70484,11.06194,09191-61690,info@zolleis.de,
Auto Bierschneider GmbH,SEAT,Am Gewerbepark 10,93339,Riedenburg,DE,48.95794,11.70059,09442-9218-0,info.riedenburg@bierschneider.de,https://ah-bierschneider.seat.de
Auto Weber Inh. M. Cerminara,SEAT,Alte Landstraße 12-14,85521,Ottobrunn,DE,48.07314,11.65492,089-60807770,skoda-seat-ottobrunn@gmx.de,
Autohaus Eckernförde GmbH,SEAT,Noorstraße 28-32,24340,Eckernförde,DE,54.4727,9.82696,04351-71750,info@autohaus-eckernfoerde.de,https://ahe.seat.de
BaderMainzl GmbH & Co. KG,SEAT,Äußere Münchner Straße 60,83026,Rosenheim,DE,47.84601,12.0899,08031-8706-0,rosenheim@badermainzl.de,
Auto Hubert Schultes -  Service,SEAT,Friedrich-Krupp-Str. 7-9,52511,Geilenkirchen,DE,50.98185,6.11218,02451-72700,J.Schultes@auto-schultes.de,
Schoch Automobile e.K.,SEAT,Ehinger Str. 10,88416,Ochsenhausen-Reinstetten,DE,48.11045,9.94428,07352-7273,info@schoch-automobile.de,
Elspass Autoland GmbH & Co. KG,SEAT,Emmericher Str. 112,47138,Duisburg,DE,51.46815,6.79045,0203-429150,info@elspass.de,https://duisburg.seat.de
Gottfried Schultz Automobilhandels SE,SEAT,Schimmelbuschstr. 1,40699,Erkrath,DE,51.21543,6.94453,02104-3001-0,seat.erkrath@gottfried-schultz.de,https://erkrath.seat.de
Auto Bierschneider GmbH ,SEAT,Sulzweg 2,92360,Mühlhausen ,DE,49.16224,11.44754,09185-94000,info.mue@bierschneider.de,https://bierschneider-muehlhausen.seat.de
Autohaus Louis Dresen GmbH,SEAT,Untergath 171,47805,Krefeld,DE,51.32019,6.58864,02151-80700,seat-krefeld@dresen.de,https://dresen-krefeld.seat.de
Elspass Autoland GmbH & Co. KG,SEAT,Rheinberger Str. 193-195,47445,Moers,DE,51.47453,6.63244,02841 881111,info@elspass.de,https://elspass-autoland.seat.de
Autohaus Meinhold GmbH,SEAT,Meinholdstraße 1,08209,Auerbach,DE,50.52169,12.38302,03744 18810,seat@autohaus-meinhold.de,
Autohaus Hunzinger GmbH,SEAT,Bundesstraße 3,79426,Seefelden-Buggingen,DE,47.85629,7.63675,07634 550990,seat@autohaus-hunzinger.de,https://autohaus-hunzinger.seat.de
Graf Hardenberg GmbH,SEAT,Hauptstr. 125,76344,Eggenstein,DE,49.07322,8.39228,0721 970470,eggenstein@grafhardenberg.de,
Autohaus Hoff GmbH & Co. KG,SEAT,Urbacher Str. 8,53842,Troisdorf-Spich,DE,50.83395,7.10806,02241 951260,seatspich@ah-hoff.de,https://autohaus-hoff.seat.de/
Tölke & Fischer GmbH & Co. KG,SEAT,Kempener Str. 90-92,47839,Krefeld-Hüls,DE,51.3694,6.49994,02151 988651,seat-huels@toefi.de,https://toelke-fischer-krefeld.seat.de
Autohaus Lübbe GmbH,SEAT,Im Bulloh 40,29331,Lachendorf,DE,52.62989,10.23398,05145 9898 0,info@autohaus-luebbe.de,https://autohaus-luebbe.seat.de
"Knubel GmbH & Co. KG, Zweigniederlassung Coesfeld",SEAT,Druffels Weg 91/91a,48653,Coesfeld,DE,51.93195,7.17147,02541 9484 0,service-coesfeld@knubel.de,https://coesfeld.seat.de
Autohaus Seitz GmbH,SEAT,Siemensstraße 1,89257,Illertissen,DE,48.23231,10.10317,07303 9690 0,seat@seitz-illertissen.de,
Hoppmann & Schneider GmbH,SEAT,Marburger Str. 16,57339,Erndtebrück,DE,50.98856,8.25949,02753-5941-0,seat.voelkel@hoppmann-autowelt.de,https://h-s-erndtebrueck.seat.de
Auto-Tröndle GmbH & Co. KG,SEAT,Schaffhauser Str. 1,79865,Grafenhausen,DE,47.77519,8.25602,07748 929190,info@auto-troendle.de,https://troendle-grafenhausen.seat.de
Autohaus Glinicke GmbH & Co. Vertriebs KG,SEAT,Mühlhäuser Landstr. 15,99947,Bad Langensalza,DE,51.11213,10.63949,03603 86100,kontakt@glinicke-bad-langensalza.de,https://autohaus-glinicke.seat.de
Autohaus Huttenstrasse GmbH,SEAT,Huttenstraße 92,06110,Halle,DE,51.46337,11.98088,0345 48230,seat@autohaus-huttenstrasse.de,https://autohaus-huttenstrasse.seat.de
Motor Center Heinen GmbH,SEAT,Kiebitzweg 1,58708,Menden,DE,51.4363,7.75459,02373 179090,menden@heinen-nrw.de,https://motor-center-heinen.seat.de
Gohm + Graf Hardenberg GmbH,SEAT,Laubwaldstraße 6,78224,Singen,DE,47.75581,8.85661,07731-16991-0,info.cupra@grafhardenberg.de,https://singen.seat.de
ABT Servicecenter GmbH,SEAT,Johann-Abt-Straße 2,87437,Kempten,DE,47.75367,10.32768,0831 57140 0,info@abt-sportsline.de,
Coler GmbH & Co. KG,SEAT,Albersloher Weg 275,48155,Münster,DE,51.93647,7.65941,0251 6710 700,carservice@coler.de,
Autohaus Sand am Main Gelder & Sorg GmbH,SEAT,Zeiler Str. 56,97522,Sand am Main,DE,49.99361,10.59028,09524 8225 0,seat-sand@gelderundsorg.de,
Autohaus Raab GmbH,SEAT,Dr.-Joh.-Stark-Str. 8,92637,Weiden,DE,49.69229,12.13823,0961 670950,seat@autohaus-raab.de,https://auto-raab.seat.de
Scherer GmbH & Co. KG,SEAT,Alliger Weg 24,56642,Kruft,DE,50.38929,7.3297,02652 9293-0,seat-kruft@scherer-gruppe.de,
Walter Schneider GmbH & Co. KG,SEAT,Zur Brüche 2,57223,Kreuztal,DE,50.9593,8.02402,02732 5836 0,seat@walter-schneider.de,https://schneider-kreutztal.seat.de
P.Jacobs Automobile GmbH - Krings Automobile,SEAT,Bundesstraße 91-93,52152,Simmerath,DE,50.60645,6.33126,02473927890,seat@krings-automobile.de,https://jacobs-automobile-simmerath.seat.de
Auto-Center W & B GmbH,SEAT,Willy-Messerschmitt-Str. 12,73457,Essingen,DE,48.82053,10.0501,07365 9225533,info@autocenterwb.de,https://auto-center-wb.seat.de
Autohaus Hoppe & Oppotsch GmbH,SEAT,Gut Rehorn 2,26180,Rastede,DE,53.25899,8.21594,04402 7222,info@hoppe-oppotsch.de,https://autohaus-hoppe-oppotsch.seat.de
Volkswagen Automobile Frankfurt GmbH,SEAT,Offenbacher Straße 138,63263,Neu-Isenburg,DE,50.05361,8.70722,06102 73818000,terminvergabe.ni@volkswagen-frankfurt.de,https://automobile-frankfurt.seat.de
Zemke Autohaus Bernau GmbH,SEAT,Am Heidering 27,16515,Oranienburg,DE,52.77471,13.25979,03301 8307 0,seat-oranienburg@zemke.de,https://www.zemke-oranienburg.seat.de
Autohaus Fischer GmbH Triptis Betriebsstätte Oettersdorf,SEAT,Löhmaer Weg 43,07907,Oettersdorf,DE,50.60196,11.82562,03663 42433 0,seat.partner@fischer-oettersdorf.de,https://autohaus-oettersdorf.seat.de
AUTO POINT GmbH,SEAT,Neue Schichtstraße 1,09366,Niederdorf bei Stollberg,DE,50.72273,12.78401,037296 5290,seat-partner@auto-point-stollberg.de,
AUTO POINT GmbH,SEAT,Gewerbering 20,09456,Annaberg-Buchholz,DE,50.59966,13.02209,03733 6780180,seat-partner@auto-point-annaberg.de,
Autohaus Koch GmbH,SEAT,Am Airport 1,12529,Schönefeld,DE,52.36876,13.47036,03379 444444,schoenefeld-seat@koch-ag.de,
Auto Gorges GmbH,SEAT,Hans-Georg-Mettler-Straße 1,54497,Morbach,DE,49.79263,7.10672,06533 9383 0,info@auto-gorges.de,
Autowelt Bolz GmbH & Co. KG,SEAT,Donatusstr. 101b,50259,Pulheim,DE,50.96196,6.79932,02234 202550,seat@autowelt-bolz.de,https://autowelt-bolz.seat.de
Auto Lehmann GmbH & Co. KG,SEAT,Hausacher Str. 14,77793,Gutach,DE,48.28356,8.19158,07831 9695400,seat@vw-lehmann.de,https://auto-lehmann.seat.de
Auto-Technik Dähne GmbH,SEAT,Münstersche Str. 1/4,14772,Brandenburg a.d.H.,DE,52.44078,12.52529,03381-2600-200,info-css@a-t-d.de,
Auto-Zentrum Schwinn GmbH & Co. KG,SEAT,Im Flürchen 27,66571,Eppelborn,DE,49.41477,6.92399,06881 924860,seat@auto-zentrum-schwinn.de,https://auto-zentrum-schwinn.seat.de
Auto Koch GmbH,SEAT,Herrenwiesenstr. 34,97980,Bad Mergentheim,DE,49.49731,9.76911,07931-97000,audi-mgh@koch-autogruppe.de,
Hoppmann Automobil GmbH,SEAT,Bruchstr. 85,57462,Olpe,DE,51.01685,7.84029,02761 8268 0,info-olpe@hoppmann-autowelt.de,
Autohaus Gebr. Schwarte Bünde GmbH,SEAT,Engerstraße 13+15,32257,Bünde,DE,52.18853,8.57522,05223 18590,seat.buende@autohaus-schwarte.de,https://schwarte-buende.seat.de
Autohaus Spindler Kitzingen GmbH & Co.KG,SEAT,Mainstraße 45-51,97318,Kitzingen,DE,49.72361,10.16418,09321 3008 1000,seat-kt@spindler-gruppe.de,https://spindler-kitzingen.seat.de/
Senger Holstein GmbH,SEAT,Hamburger Straße 85,23843,Bad Oldesloe,DE,53.8032,10.36303,04531 89990,info.bad-oldesloe@auto-senger.de,senger-holstein.seat.de
Volkswagen Automobile Rhein-Neckar GmbH,SEAT,Viernheimer Straße 53-55,69469,Weinheim,DE,49.55627,8.65447,06201 989 0,info-weinheim@vw-arn.de,https://vw-weinheim.seat.de
Autohaus an der B13 GmbH & Co. KG,SEAT,Heideckstr. 8,86633,Neuburg a.d. Donau,DE,48.72191,11.1925,08431 909460,info@autohausb13.de,
bhg Autohandelsgesellschaft mbH,SEAT,Saline 8,78628,Rottweil,DE,48.14675,8.63731,0741/288-0,seat-rottweil@bhg-mobile.de,https://bhg-rottweil.seat.de/
Motor-Nützel Vertriebs GmbH,SEAT,Fuhrmannstraße 25,95030,Hof,DE,50.30919,11.87346,09281-707130,seat-hof@motor-nuetzel.de,
Autohaus Tatje GmbH & Co. KG,SEAT,Im Sandbrinke 14,31515,Steinhude,DE,52.451,9.35568,05033 8000,info@autohaus-tatje.de,https://autohaus-tatje.seat.de/
Scherer GmbH & Co. KG,SEAT,Wieblinger Weg 99,69123,Heidelberg,DE,49.41075,8.64731,06221-84970,seat-heidelberg@scherer-gruppe.de,https://scherer-heidelberg.seat.de
Auto Brugger GmbH,SEAT,Biberacher Straße 20,88436,Eberhardzell-Füramoos,DE,48.00012,9.89188,07358 96197 0,seat@auto-brugger.de,https://auto-brugger.seat.de
PS Zentrum GmbH & Co. KG,SEAT,Laerstraße 16,33775,Versmold,DE,52.05268,8.14696,05423 204000,seat@ps-zentrum.de,https://ps-zentrum.seat.de
Borgmann Automobilhändler GmbH,SEAT,Nassauer Ring 45,47803,Krefeld,DE,51.34361,6.56037,02151 7688 177,seat.info@borgmann-krefeld.de,https://borgmann-krefeld.seat.de
Hahn Automobile GmbH & Co. KG,SEAT,Weissacher Str. 73,71522,Backnang,DE,48.9357,9.4475,07191 901 02,seat.backnang@hahn-automobile.de,
Autohaus Käsmann GmbH,SEAT,Industriestr. 1a,74821,Mosbach,DE,49.34282,9.12055,06261 9282 0,seat@kaesmann.de,kaesmann.seat.de
ACS Vetter GmbH,SEAT,Schreberstr. 43,96515,Sonneberg,DE,50.34412,11.16877,03675-89090,vetter.sonneberg@autohaus-vetter.com,
Autohaus Feser-Heise GmbH,SEAT,Heidestr. 75,06842,Dessau-Roßlau,DE,51.8185,12.2421,0340 87010,seat-dessau@feser-graf.de,https://feser-dessau-rosslau.seat.de
"Knubel GmbH & Co. KG, Zweigniederlassung Beckum",SEAT,Neubeckumer Str. 74c,59269,Beckum,DE,51.76737,8.04216,02521 9399 0,service-beckum@knubel.de,https://beckum.seat.de
Gottfried Schultz Vertrieb GmbH & Co. KG,SEAT,Weststraße 1,58089,Hagen,DE,51.38716,7.44352,02331 309100,seat_41@gottfried-schultz.de,
Atzert & Weber Autowelt Fulda GmbH & Co. KG,SEAT,Leipziger Straße 151,36039,Fulda,DE,50.57026,9.69549,0661 6007 0,seat.fulda-vwz@atzert-weber.de,https://autowelt-fulda.seat.de
Autohaus Gebr. Schwarte Leer GmbH,SEAT,Hauptstraße 79,26789,Leer,DE,53.235,7.4777,0491 977777,seat.leer@autohaus-schwarte.de,https://schwarte-leer.seat.de
Auto Koch-Nölscher GmbH,SEAT,Rothenburgerstr. 3,91610,Lohr / Insingen,DE,49.32701,10.16766,09861 9500 0,audi-lohr@koch-autogruppe.de,
Löhr Auto SZ GmbH,SEAT,Rheinallee 195,55120,Mainz,DE,50.02534,8.22864,06131 96222 0,info.szm@loehrgruppe.de,https://loehr-mainz.seat.de
Autohaus Freising Schowalter GmbH & Co. Autohandels-KG ,SEAT,Haggertystr. 8,85356,Freising,DE,48.39647,11.77069,08161 9999 0,seat@autohaus-schowalter.de,https://autohaus-freising.seat.de
Odendahl & Heise GmbH,SEAT,Robert-Perthel-Straße 65-69,50739,Köln,DE,50.98921,6.90767,0221 957400 0,seat@odendahl-heise.de,https://odendahl-heise.seat.de
Autohaus Claas GmbH,SEAT,Hauptstraße 165-167,51399,Burscheid,DE,51.08646,7.10016,02174 7845 0,seat@claas.lauer-suewer.de,https://claas.seat.de
Ernst Müller Autohaus GmbH & Co KG,SEAT,Messkircher Str. 39,88512,Mengen,DE,48.04378,9.32065,07572 76660,post@muellerautohaus.de,https://ernst-mueller.seat.de/
Emil Frey Sehner Automobile GmbH,SEAT,Ravensburger Straße 13,88214,Ravensburg,DE,47.7668,9.60068,0751 76090,info.ravensburg@emilfrey-sehner.de,https://emil-frey-sehner.seat.de
Auto Caspers Inh. Theo Klünter e.K.,SEAT,Hauptstrasse 54,54587,Birgel,DE,50.31663,6.62706,06597 686,info@auto-caspers.de,
Zemke Autohaus Bernau GmbH,SEAT,Schwanebecker Chaussee 21b,16321,Bernau bei Berlin,DE,52.67069,13.58452,03338 3699 0,seat-bernau@zemke.de,https://www.zemke-bernau.seat.de/
Autohaus Schmidt GmbH,SEAT,Am Sachsenring 1,09337,Bernsdorf,DE,50.78663,12.68444,03723 6960 0,seat@schmidt-sachsenring.de,
Hoppmann & Schneider GmbH,SEAT,Berliner Str. 45,35683,Dillenburg,DE,50.72434,8.29329,02771-8972-0,seat-cupra-dillenburg@hoppmann-autowelt.de,https://h-s-dillenburg.seat.de
Löhr Automobile GmbH,SEAT,Bitburgerstraße 4,54550,Daun,DE,50.19723,6.81595,06592 9684 0,info.lad@loehrgruppe.de,https://loehr-automobile.seat.de
Betken & Potthoff GmbH,SEAT,Gewerbepark 36,59069,Hamm,DE,51.62219,7.85425,02385 1755,seat@betkenundpotthoff.de,https://betken-potthoff.seat.de
Autohaus Brass Vertriebs GmbH & Co. KG,SEAT,Auweg 1,63920,Großheubach,DE,49.7116,9.24069,09371-40300,info.grossheubach@brass-gruppe.de,https://brass-grossheubach.seat.de/
Autohaus Rengstl GmbH,SEAT,Industriestr. 3,93342,Saal / Donau,DE,48.90576,11.92639,09441 174740,info@autohaus-rengstl.de,autohaus.rengstl.seat.de
Autohaus am Steinheimer Tor GmbH,SEAT,Am Steinheimer Tor 4,63450,Hanau,DE,50.12844,8.91451,06181 42828 0,info@seat-hanau.com,https://steinheimer-tor.seat.de
Autohaus Wunderlich e.K.,SEAT,Bismarckstr. 18,12169,Berlin,DE,52.45555,13.33855,030 7948860,seat-st@autohaus-wunderlich.de,
AUTO POINT GmbH,SEAT,Neefestrasse 90,09116,Chemnitz,DE,50.81832,12.88605,0371 369970,seat-partner@auto-point-chemnitz.de,
Emil Schmolck GmbH,SEAT,Am Elzdamm 2,79312,Emmendingen,DE,48.11062,7.85243,07641 4602 500,seat@schmolck.de,https://schmolck-emmendingen.seat.de
Autohaus Bataille GmbH,SEAT,An der Vogelstange 93b,52428,Jülich,DE,50.90914,6.35912,02461 93750,seat-cupra@autohaus-bataille.de,
Autohaus Weber GmbH,SEAT,Friedrich-Schmelzer-Str. 5,39340,Haldensleben,DE,52.28459,11.43052,03904 725910,info@autos-weber.de,
bhg Autohandelsgesellschaft mbH,SEAT,Straßburger Str. 11,77694,Kehl,DE,48.57617,7.81941,07851 892 100,seat-kehl@bhg-mobile.de,https://bhg-kehl.seat.de
Autohaus Elitzsch GmbH,SEAT,Riesstraße 2,01471,Radeburg,DE,51.2031,13.73064,035208 9620,seat-rabu@auto-elitzsch.de,https://radeburg.elitzsch.seat.de
bhg Autohandelsgesellschaft mbH,SEAT,Europastraße 57,72072,Tübingen,DE,48.50952,9.04283,07071/79760-0,seat-tuebingen22340@bhg-mobile.de,https://bhg-tuebingen.seat.de/
Friedrich Hoffmann GmbH & Co. KG,SEAT,Wickersdorfer Ring 6,35099,Burgwald-Bottendorf,DE,51.03522,8.80878,06451 23020 0,Seat22391@friedrich-hoffmann.de,https://hoffmann-burgwald-bottendorf.seat.de
Mense GmbH,SEAT,Hüttenbrink 204,33332,Gütersloh,DE,51.89457,8.45079,05241 9302500,seat@autohaus-mense.de,https://mense-gmbh.seat.de/
Autohaus Parente GmbH,SEAT,Grafenbergweg 6,73614,Schorndorf,DE,48.81157,9.51713,07181 4829720,seat@autohaus-parente.de,https://autohaus-parente.seat.de
Waldhausen & Bürkel Viersen GmbH & Co. KG,SEAT,Viersener Straße 135,41751,Viersen,DE,51.25495,6.34983,02162-48194-0,seat-viersen@waldhausen-buerkel.de,https://w-b-viersen.seat.de/
Autohaus Ostmann GmbH & Co. KG,SEAT,Im Wehrengrund 1,34560,Fritzlar,DE,51.14182,9.27638,05622 79799 10,kundendienst-seat-fz@autohaus-ostmann.de,https://autohaus-ostmann.seat.de
bhg Autohandelsgesellschaft mbH,SEAT,Vimbucher Str. 82-84,77815,Bühl,DE,48.72402,8.11263,07223 9888 0,seat-buehl@bhg-mobile.de,https://bhg-buehl.seat.de
Deisenroth & Söhne GmbH & Co. KG,SEAT,Kreuzgrundweg 12,36100,Petersberg,DE,50.55716,9.72624,06652-96900,seat.alsfeld@autohaus-deisenroth.de,https://deisenroth-soehne-fulda.seat.de
Koch-BAG-Auto GmbH,SEAT,In der Au 4,73479,Ellwangen,DE,48.95386,10.11847,07961 9030 0,vw-elw@koch-autogruppe.de,
Zemke Autohaus Bernau GmbH,SEAT,Magistrale 2-4,16244,Schorfheide,DE,52.84875,13.68996,03335 45090,seat@zemke.de,https://zemke-autohaus.seat.de/
Automobil Zentrum Leverkusen GmbH & Co. KG,SEAT,Willy-Brandt-Ring 10,51373,Leverkusen,DE,51.02186,6.9954,02171-70726,info@seat-leverkusen.de,https://leverkusen.seat.de
Autozentrum Josten GmbH & Co. KG,SEAT,Niederstraße 7,40789,Monheim,DE,51.09947,6.88963,02173-109490,monheim@auto-josten.de,https://josten-monheim.seat.de
Autohaus Ost GmbH,SEAT,Klausdorfer Weg 173,24148,Kiel,DE,54.31774,10.18018,0431-720830,info@autohaus-ost.de,https://ost.seat.de
Willi's Autohof GmbH & Co. KG,SEAT,Rathsbergstraße 79,90411,Nürnberg,DE,49.49065,11.10323,0911-519670,info@willisautohof.vapn.de,https://willi.seat.de
Auto Schirra GmbH,SEAT,Losheimer Str. 9-11,66663,Merzig,DE,49.44696,6.65416,06861-1313,info-autoschirra@web.de,https://schirra-merzig.seat.de
Auto Bierschneider GmbH,SEAT,Kelheimer Straße 35-37,92339,Beilngries,DE,49.02775,11.48703,08461-64240,info.beilngries@bierschneider.de,https://bierschneider.seat.de
Auto & Service PIA GmbH,SEAT,Seeshaupter Str. 19,82377,Penzberg,DE,47.7601,11.36837,08856-9090,info.penzberg@autoundservice.de,https://penzberg.seat.de
Autohaus Ostermaier GmbH,SEAT,Landshuter Str. 9,84137,Vilsbiburg,DE,48.4488,12.3515,08741-9256-0,VerkaufSeat@ostermaier.de,https://autos.seat.de/
Autohaus Schlögl GmbH & Co. KG,SEAT,Trostberger Str. 1+3,83301,Traunreut,DE,47.96138,12.60639,08669-50910,service@schloegl.de,
Autohaus Gartner GmbH & Co. KG,SEAT,Rosenheimer Str. 22,83549,Eiselfing,DE,48.03754,12.23914,08071-92030,seat@autohaus-gartner.de,https://gartner.seat.de
Autohaus Eberstein GmbH,SEAT,Zum Fruchthof 3,21614,Buxtehude,DE,53.4708,9.67044,04161-7087-70,info-seat@autohaus-eberstein.de,https://autohaus-eberstein.seat.de
Auto  Pielmeier Inh. Pielmeier,SEAT,Wiedenhof 1,93167,Falkenstein,DE,49.1216,12.45866,09462-706,auto-pielmeier@t-online.de,
Vohburger Autohaus GmbH & Co. KG,SEAT,Regensburger Straße 30,85088,Vohburg,DE,48.76869,11.62364,08457-929611,w.linder@vohburger-autohaus.de,https://vohburger-autohaus.seat.de
